CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,Visualizzazioni di pagina,Visualizzazioni di pagina uniche,Tempo medio sulla pagina,Accessi,Gender,Age,Device,,,,,,
C15372,3570.596193,1,150.46,0,71,53,90,52,1,1,2,,,,,,
C15373,4364.016237,1,2711.9,2711.9,71,53,91,52,1,1,2,,,,,,
C15374,1207.320442,0.9,359,359,71,53,92,52,1,1,2,,,,,,
C15375,138.537976,0.333333,987.45,987.45,71,53,93,52,1,1,2,,,,,,
C15376,1155.338824,0.909091,5744.03,4055.8,71,53,94,52,1,1,2,,,,,,
C15377,30.327329,0.909091,284.34,0,71,53,95,52,1,1,2,,,,,,
C15378,30.692503,0.454545,205.06,0,71,53,96,52,1,1,2,,,,,,
C15379,805.368458,1,0,0,71,53,97,52,1,1,2,,,,,,
C15380,638.163467,1,1202.72,904.2,71,53,98,52,1,1,2,,,,,,
C15381,264.869295,1,940,940,71,53,99,52,1,1,2,,,,,,
C15382,576.890374,1,1081,1081,71,53,100,52,1,1,2,,,,,,
C15383,27.17079,0.909091,275,0,71,53,101,52,1,1,2,,,,,,
C15384,2292.952733,1,0,0,71,53,102,52,1,1,2,,,,,,
C15385,3830.603522,1,1257.16,841,71,53,103,52,1,1,2,,,,,,
C15386,690.625555,1,666.6,0,71,53,104,52,1,1,2,,,,,,
C15387,566.477136,1,5370.39,1129.3,71,53,105,52,1,1,2,,,,,,
C15388,1158.01315,1,170,170,71,53,106,52,1,1,2,,,,,,
C15389,145.320241,0.636364,530.81,0,71,53,107,52,1,1,2,,,,,,
C15390,3619.986054,1,0,0,71,53,108,52,1,1,2,,,,,,
C15391,118.941982,0.285714,1250,0,71,53,109,52,1,1,2,,,,,,
C15392,1793.954788,1,0,0,71,53,110,52,1,1,2,,,,,,
C15393,186.020599,0.714286,269.85,211.8,71,53,111,52,1,1,2,,,,,,
C15394,1414.47232,0.636364,331.52,331.52,71,53,43,52,1,1,2,,,,,,
C15395,385.841997,1,24.63,0,70,31,19,30,1,1,1,,,,,,
C15396,306.539753,0.909091,2684.5,299.5,70,31,20,30,1,1,1,,,,,,
C15397,12.132712,0.8,244.18,0,70,31,21,30,1,1,1,,,,,,
C15398,330.068448,1,2441.21,0,70,31,22,30,1,1,1,,,,,,
C15399,1121.018433,1,0,0,70,31,23,30,1,1,1,,,,,,
C15400,133.957441,0.571429,128.5,0,70,31,24,30,1,1,1,,,,,,
C15401,1057.699883,1,229.74,216.17,70,31,25,30,1,1,1,,,,,,
C15402,7907.725211,1,1685.19,1552.31,70,31,26,30,1,1,1,,,,,,
C15403,61.159113,0.818182,981.49,381.49,70,31,27,30,1,1,1,,,,,,
C15404,1191.749595,1,0,0,70,31,28,30,1,1,1,,,,,,
C15405,15.577506,1,143.76,0,70,31,29,30,1,1,1,,,,,,
C15406,2.641101,1,9.68,0,70,31,30,30,1,1,1,,,,,,
C15407,4060.710208,0.727273,22500,0,70,31,31,30,1,1,1,,,,,,
C15408,909.846336,875,590,590,70,31,32,30,1,1,1,,,,,,
C15409,894.357857,1,1164,0,70,31,33,30,1,1,1,,,,,,
C15410,801.703734,1,387.77,0,70,31,34,30,1,1,1,,,,,,
C15411,267.253822,1,2326.71,1333.71,70,31,35,30,1,1,1,,,,,,
C15412,291.598301,0.454545,0,0,70,31,36,30,1,1,1,,,,,,
C15413,660.468854,1,0,0,70,31,37,30,1,1,1,,,,,,
C15414,128.365782,1,1003.2,816.07,70,31,38,30,1,1,1,,,,,,
C15415,3267.962664,1,1910.51,0,70,31,39,30,1,1,1,,,,,,
C15417,437.609832,1,0,0,70,31,40,30,1,1,1,,,,,,
C15418,2701.540547,1,0,0,70,31,41,30,1,1,1,,,,,,
C15419,2427.756294,1,0,0,70,31,42,30,1,1,1,,,,,,
C15420,239.101942,1,750,0,70,31,43,30,1,1,1,,,,,,
C15421,1500.810722,1,2340.87,1975.55,70,31,44,30,1,1,1,,,,,,
C15422,3425.949762,1,0,0,70,31,45,30,1,1,1,,,,,,
C15423,103.792136,1,1607.84,168.27,70,31,46,30,1,1,1,,,,,,
C15424,1621.345326,1,5167.6,4246.5,70,31,47,30,1,1,1,,,,,,
C15425,250.258381,0.727273,486.94,486.94,70,31,48,30,1,1,1,,,,,,
C15426,663.394569,875,1208.7,1025.94,70,31,49,30,1,1,1,,,,,,
C15427,96.820999,0.272727,928.53,611.04,70,31,50,30,1,1,1,,,,,,
C15428,636.142309,1,4659.65,3377.15,70,31,51,30,1,1,1,,,,,,
C15429,16115.5964,1,684.74,105.3,70,31,52,30,1,1,1,,,,,,
C15430,5238.915225,1,270,270,70,31,53,30,1,1,1,,,,,,
C15431,2172.893325,0.909091,416.74,0,70,31,54,30,1,1,1,,,,,,
C15432,1143.333419,1,0,0,70,31,55,30,1,1,1,,,,,,
C15433,1595.980444,1,0,0,70,31,56,30,1,1,1,,,,,,
C15435,288.097302,1,2622.6,0,70,31,57,30,1,1,1,,,,,,
C15436,7268.70638,1,306.91,306.91,70,31,58,30,1,1,1,,,,,,
C15437,15.449607,0.818182,574.75,0,70,31,59,30,1,1,1,,,,,,
C15438,1903.274531,0.545455,1813.4,0,70,31,60,30,1,1,1,,,,,,
C15439,1102.63215,1,1409.31,1080.18,70,31,61,30,1,1,1,,,,,,
C15440,21.881383,1,123.48,0,70,31,62,30,1,1,1,,,,,,
C15441,2.585715,0.090909,70,70,70,31,63,30,1,1,1,,,,,,
C15442,1182.28075,1,0,0,70,31,64,30,1,1,1,,,,,,
C15443,66.842287,1,908.34,723.02,70,31,65,30,1,1,1,,,,,,
C15444,4476.634442,1,0,0,70,31,66,30,1,1,1,,,,,,
C15445,6069.720873,1,0,0,70,31,67,30,1,1,1,,,,,,
C15446,536.027158,1,0,0,70,31,68,30,1,1,1,,,,,,
C15448,5044.179003,1,966.6,0,70,31,69,30,1,1,1,,,,,,
C15449,97.16839,1,1639.92,0,70,31,70,30,1,1,1,,,,,,
C15450,1339.008889,1,0,0,70,31,71,30,1,1,1,,,,,,
C15451,2786.743524,1,231.63,86.63,70,31,72,30,1,1,1,,,,,,
C15452,28.413136,0.727273,215.94,0,70,31,73,30,1,1,1,,,,,,
C15453,37.261373,1,498.65,51.05,70,31,74,30,1,1,1,,,,,,
C15454,11.116861,1,168,0,70,31,75,30,1,1,1,,,,,,
C15455,6.420394,0.363636,136.72,0,70,31,76,30,1,1,1,,,,,,
C15456,135.856693,0.75,843.95,198,70,31,77,30,1,1,1,,,,,,
C15457,13.792103,0.909091,600,600,70,31,78,30,1,1,1,,,,,,
C15459,2116.845833,1,898.34,0,70,31,79,30,1,1,1,,,,,,
C15460,135.794123,0.909091,880.28,0,70,31,80,30,1,1,1,,,,,,
C15461,243.182403,1,2687.48,398.67,70,31,81,30,1,1,1,,,,,,
C15462,7468.01201,1,1569.41,796.07,70,31,82,30,1,1,1,,,,,,
C15463,7395.88757,1,0,0,70,31,83,30,1,1,1,,,,,,
C15464,364.219107,0.818182,142.52,142.52,70,31,84,30,1,1,1,,,,,,
C15465,53.173349,0.545455,60,60,70,31,85,30,1,1,1,,,,,,
C15466,1173.949821,1,785.69,785.69,70,31,86,30,1,1,1,,,,,,
C15467,1543.205532,1,1027.57,927.57,70,31,87,30,1,1,1,,,,,,
C15469,467.345479,1,46.74,0,70,31,88,30,1,1,1,,,,,,
C15470,303.054817,0.636364,894.4,609.4,70,31,89,30,1,1,1,,,,,,
C15471,5481.738308,1,0,0,67,45,40,2,0,4,2,,,,,,
C15472,1952.189994,1,297.59,99.59,67,45,40,2,0,4,2,,,,,,
C15473,0,0,54.85,0,67,45,40,2,0,4,2,,,,,,
C15474,19.962737,1,287.4,0,67,45,40,2,0,4,2,,,,,,
C15475,1773.484195,1,0,0,67,45,40,2,0,4,2,,,,,,
C15476,1734.688041,1,0,0,67,45,40,2,0,4,2,,,,,,
C15477,927.294609,1,364.74,151.42,67,45,40,2,0,4,2,,,,,,
C15478,1248.193121,1,40.13,0,67,45,40,2,0,4,2,,,,,,
C15479,467.287934,1,4327.92,78,67,45,40,2,0,4,2,,,,,,
C15480,1450.959629,0.444444,0,0,67,45,40,2,0,4,2,,,,,,
C15481,34.195309,1,211.56,0,67,45,40,2,0,4,2,,,,,,
C15482,3028.512053,1,0,0,67,45,40,2,0,4,2,,,,,,
C15483,886.65747,1,1440.48,1440.48,67,45,40,2,0,4,2,,,,,,
C15484,692.529504,1,404,404,67,45,40,2,0,4,2,,,,,,
C15485,952.952011,1,39.58,39.58,67,45,40,2,0,4,2,,,,,,
C15486,2056.866139,1,3373.7,3373.7,67,45,40,2,0,4,2,,,,,,
C15487,566.928754,0.909091,903,903,67,45,40,2,0,4,2,,,,,,
C15488,1395.907515,1,962.12,962.12,67,45,40,2,0,4,2,,,,,,
C15489,18.606861,0.636364,302.5,0,67,45,40,2,0,4,2,,,,,,
C15490,8419.737786,1,3050.48,1475.56,67,45,40,2,0,4,2,,,,,,
C15491,5.168354,0.181818,69,29,67,45,40,2,0,4,2,,,,,,
C15492,7030.446043,1,3747.12,1053.08,67,45,40,2,0,4,2,,,,,,
C15493,7091.028361,1,0,0,67,45,40,2,0,4,2,,,,,,
C15494,1478.552756,1,479.1,311.1,67,45,40,2,0,4,2,,,,,,
C15495,985.457755,1,672.31,103,67,45,40,2,0,4,2,,,,,,
C15496,767.708957,1,1730.6,661.45,67,45,40,2,0,4,2,,,,,,
C15497,8670.048011,1,0,0,67,45,40,2,0,4,2,,,,,,
C15498,26.767358,0.6,190,90,67,45,40,2,0,4,2,,,,,,
C15499,878.010252,0.833333,4085.23,3705.15,67,45,40,2,0,4,2,,,,,,
C15500,2409.236843,1,990.15,772.6,67,45,40,2,0,4,2,,,,,,
C15501,2891.678357,0.454545,0,0,67,45,40,2,0,4,2,,,,,,
C15502,21.409828,1,149.71,0,67,45,40,2,0,4,2,,,,,,
C15503,1268.584315,1,1835.93,255.32,67,45,40,2,0,4,2,,,,,,
C15504,3509.710886,1,0,0,67,45,40,2,0,4,2,,,,,,
C15505,2.566385,0.454545,0,0,67,45,40,2,0,4,2,,,,,,
C15506,879.987974,1,1517.56,1507.56,67,45,40,2,0,4,2,,,,,,
C15507,868.331112,1,1167.15,864.28,67,45,40,2,0,4,2,,,,,,
C15508,3093.592745,1,47.69,82.41,67,45,40,2,0,4,2,,,,,,
C15509,1879.694262,1,832.67,694.73,67,45,40,2,0,4,2,,,,,,
C15510,6372.182817,1,22101.78,22101.78,67,45,40,2,0,4,2,,,,,,
C15511,1235.224095,1,637.28,10,67,45,40,2,0,4,2,,,,,,
C15512,4800.168978,1,0,0,67,45,40,2,0,4,2,,,,,,
C15513,704.910363,1,500.5,225.5,67,45,40,2,0,4,2,,,,,,
C15514,1340.551352,1,427.96,331.96,67,45,40,2,0,4,2,,,,,,
C15515,923.977036,1,0,0,67,45,40,2,0,4,2,,,,,,
C15516,182.171771,1,270.65,45.65,67,45,40,2,0,4,2,,,,,,
C15517,22.689289,0.818182,360.6,160.6,67,45,40,2,0,4,2,,,,,,
C15519,1184.971992,1,0,0,67,45,40,2,0,4,2,,,,,,
C15520,4375.764064,1,1016.41,0,67,45,40,2,0,4,2,,,,,,
C15521,444.519756,1,302.4,0,67,45,40,2,0,4,2,,,,,,
C15522,1383.72609,1,0,0,67,45,40,2,0,4,2,,,,,,
C15523,4738.804194,1,0,0,67,45,40,2,0,4,2,,,,,,
C15524,389.835298,0.818182,0,0,67,45,40,2,0,4,2,,,,,,
C15525,455.452678,0.909091,1301.25,1301.25,67,45,40,2,0,4,2,,,,,,
C15526,658.6552,1,629.99,629.99,67,45,40,2,0,4,2,,,,,,
C15527,5058.555256,1,0,0,67,45,40,2,0,4,2,,,,,,
C15528,42.51225,0.272727,523.15,75.2,67,45,40,2,0,4,2,,,,,,
C15529,21.187313,0.272727,319.41,0,67,45,40,2,0,4,2,,,,,,
C15530,570.552082,1,3179.69,1258.99,67,45,40,2,0,4,2,,,,,,
C15531,3.319222,0.181818,47.05,0,67,45,40,2,0,4,2,,,,,,
C15532,2899.781468,1,223.62,193.94,67,45,40,2,0,4,2,,,,,,
C15533,1278.829156,1,0,0,67,45,40,2,0,4,2,,,,,,
C15534,1368.906278,1,0,0,67,45,40,2,0,4,2,,,,,,
C15535,1859.165344,1,0,0,67,45,40,2,0,4,2,,,,,,
C15536,1413.865738,1,313.03,313.03,67,45,40,2,0,4,2,,,,,,
C15537,205.409896,0.909091,0,0,67,45,40,2,0,4,2,,,,,,
C15538,2527.531968,1,720.16,720.16,67,45,40,2,0,4,2,,,,,,
C15539,1022.71734,1,120.09,120.09,67,45,40,2,0,4,2,,,,,,
C15540,3078.059784,1,0,0,66,52,8,51,1,0,0,,,,,,
C15541,1064.308102,1,1067.32,242.38,66,52,9,51,1,0,0,,,,,,
C15542,1204.686047,1,0,0,66,52,10,51,1,0,0,,,,,,
C15543,40.247238,0.181818,0,0,66,52,11,51,1,0,0,,,,,,
C15544,2722.600219,1,0,0,66,52,12,51,1,0,0,,,,,,
C15545,90.953335,0.888889,921.02,317.74,66,52,13,51,1,0,0,,,,,,
C15546,165.721899,1,231.51,115,66,52,14,51,1,0,0,,,,,,
C15547,738.656748,1,0,0,66,52,15,51,1,0,0,,,,,,
C15548,3182.968599,1,2502.46,2455.79,66,52,16,51,1,0,0,,,,,,
C15549,44.586199,0.272727,413.7,0,66,52,17,51,1,0,0,,,,,,
C15550,3221.105151,1,3447.55,1450,66,52,18,51,1,0,0,,,,,,
C15551,45.869314,0.363636,0,0,66,52,19,51,1,0,0,,,,,,
C15552,2089.997028,1,2576,2576,66,52,20,51,1,0,0,,,,,,
C15553,2017.314401,1,4311.85,1259.88,66,52,21,51,1,0,0,,,,,,
C15554,1719.048074,1,2115.79,1395.05,66,52,22,51,1,0,0,,,,,,
C15555,875.649126,1,0,0,66,52,23,51,1,0,0,,,,,,
C15556,268.82613,0.454545,0,0,66,52,24,51,1,0,0,,,,,,
C15557,1906.283349,1,4016.42,1058.18,66,52,25,51,1,0,0,,,,,,
C15558,2686.595082,1,282.52,282.52,66,52,26,51,1,0,0,,,,,,
C15559,99.508886,0.636364,248.72,225.39,66,52,27,51,1,0,0,,,,,,
C15560,1038.573059,1,1023.76,855.9,66,52,28,51,1,0,0,,,,,,
C15561,5678.479456,1,0,0,66,52,29,51,1,0,0,,,,,,
C15562,788.5958,1,3858.06,3678.81,66,52,30,51,1,0,0,,,,,,
C15563,2933.387442,0.727273,0,0,66,52,31,51,1,0,0,,,,,,
C15564,1322.005771,1,0,0,66,52,32,51,1,0,0,,,,,,
C15565,286.686616,0.090909,0,0,66,52,33,51,1,0,0,,,,,,
C15566,485.507827,875,0,0,66,52,34,51,1,0,0,,,,,,
C15567,216.716507,1,0,0,66,52,35,51,1,0,0,,,,,,
C15568,239.446482,0.636364,0,0,66,52,36,51,1,0,0,,,,,,
C15569,91.861479,1,939.51,0,66,52,37,51,1,0,0,,,,,,
C15570,27.716642,0.1,0,0,66,52,38,51,1,0,0,,,,,,
C15571,1030.914048,1,1083.44,1083.44,66,52,39,51,1,0,0,,,,,,
C15572,391.755763,1,575.72,400.72,66,52,40,51,1,0,0,,,,,,
C15573,126.279615,1,1307.52,0,66,52,41,51,1,0,0,,,,,,
C15574,1193.708983,1,6643.71,4841.7,66,52,42,51,1,0,0,,,,,,
C15575,6958.239974,1,0,0,66,52,43,51,1,0,0,,,,,,
C15576,5965.535557,1,0,0,66,52,44,51,1,0,0,,,,,,
C15577,1039.256129,1,618.75,0,66,52,45,51,1,0,0,,,,,,
C15578,94.110539,1,1090.19,0,66,52,46,51,1,0,0,,,,,,
C15579,293.118363,1,368.91,0,66,52,47,51,1,0,0,,,,,,
C15580,2206.463745,1,1945.82,521.5,66,52,48,51,1,0,0,,,,,,
C15581,39.554197,0.545455,353.9,0,66,52,49,51,1,0,0,,,,,,
C15582,237.435762,0.909091,1270.32,1270.32,66,52,50,51,1,0,0,,,,,,
C15583,38.160715,0.545455,340,0,66,52,51,51,1,0,0,,,,,,
C15584,28.593511,0.909091,258.32,0,66,52,52,51,1,0,0,,,,,,
C15585,1597.679284,1,272.4,0,66,52,53,51,1,0,0,,,,,,
C15586,1140.91813,1,0,0,66,52,54,51,1,0,0,,,,,,
C15587,1458.775165,1,0,0,66,52,55,51,1,0,0,,,,,,
C15588,2.307336,0.142857,0,0,66,52,56,51,1,0,0,,,,,,
C15589,1173.112709,1,823.05,573.05,66,52,57,51,1,0,0,,,,,,
C15590,287.817221,1,360,360,66,52,58,51,1,0,0,,,,,,
C15591,3.894895,0.727273,182.49,0,66,52,59,51,1,0,0,,,,,,
C15592,2377.537394,1,0,0,66,52,60,51,1,0,0,,,,,,
C15593,4694.671605,1,0,0,66,52,61,51,1,0,0,,,,,,
C15594,30.072702,0.454545,461.99,461.99,66,52,62,51,1,0,0,,,,,,
C15595,44.538702,0.545455,916.67,0,66,52,63,51,1,0,0,,,,,,
C15596,28.349518,0.454545,235,0,66,52,64,51,1,0,0,,,,,,
C15597,557.277303,1,3739.78,3436.23,66,52,65,51,1,0,0,,,,,,
C15598,1919.099019,1,240.27,102.26,66,52,66,51,1,0,0,,,,,,
C15599,4837.835705,0.909091,1283.4,1140.9,66,52,67,51,1,0,0,,,,,,
C15600,226.34624,1,2206.74,2206.74,66,52,68,51,1,0,0,,,,,,
C15601,2269.073907,1,284.9,284.9,66,52,69,51,1,0,0,,,,,,
C15602,588.618641,1,0,0,66,52,70,51,1,0,0,,,,,,
C15603,5825.38367,1,3426.12,2369.78,66,52,71,51,1,0,0,,,,,,
C15604,2267.664008,1,0,0,66,52,72,51,1,0,0,,,,,,
C15605,2514.170127,0.818182,87.28,87.28,66,52,73,51,1,0,0,,,,,,
C15606,2354.125834,1,5351.58,3824.94,65,38,-4,35,1,2,0,,,,,,
C15607,616.570241,0.818182,5788.81,5788.81,65,38,-3,35,1,2,0,,,,,,
C15608,153.679036,1,181.81,0,65,38,-2,35,1,2,0,,,,,,
C15609,417.898933,0.9,1735.17,1116.67,65,38,-1,35,1,2,0,,,,,,
C15610,810.089776,0.909091,1428.89,1428.89,65,38,0,35,1,2,0,,,,,,
C15611,450.746858,1,194.1,194.1,65,38,1,35,1,2,0,,,,,,
C15612,21.441736,0.636364,197.62,0,65,38,2,35,1,2,0,,,,,,
C15613,8978.156324,1,482.88,325.52,65,38,3,35,1,2,0,,,,,,
C15614,1669.992809,1,91.84,91.84,65,38,4,35,1,2,0,,,,,,
C15615,957.010021,1,604.8,0,65,38,5,35,1,2,0,,,,,,
C15616,249.489629,0.181818,0,0,65,38,6,35,1,2,0,,,,,,
C15617,12.886661,0.363636,1437.15,1399.8,65,38,7,35,1,2,0,,,,,,
C15618,1502.517905,1,266.64,0,65,38,8,35,1,2,0,,,,,,
C15619,2287.486277,1,0,0,65,38,9,35,1,2,0,,,,,,
C15620,184.890347,0.454545,1686.86,1686.86,65,38,10,35,1,2,0,,,,,,
C15621,2122.821694,1,255.34,199.34,65,38,11,35,1,2,0,,,,,,
C15622,1097.28593,1,0,0,65,38,12,35,1,2,0,,,,,,
C15623,114.523682,1,83,83,65,38,13,35,1,2,0,,,,,,
C15624,298.779514,0.909091,1205.85,310.97,65,38,14,35,1,2,0,,,,,,
C15625,2306.698723,0.727273,12784.51,11246.07,65,38,15,35,1,2,0,,,,,,
C15626,8.838114,0.454545,1003.66,586.14,65,38,16,35,1,2,0,,,,,,
C15627,1710.971649,1,2042.5,1000,65,38,17,35,1,2,0,,,,,,
C15628,742.730997,1,6236.64,4613.7,65,38,18,35,1,2,0,,,,,,
C15629,1625.118547,1,2908.35,956.83,65,38,19,35,1,2,0,,,,,,
C15630,358.915537,0.727273,0,0,65,38,20,35,1,2,0,,,,,,
C15631,1060.420992,1,480.22,295.63,65,38,21,35,1,2,0,,,,,,
C15632,1047.854274,1,384,0,65,38,22,35,1,2,0,,,,,,
C15633,842.600625,0.909091,0,0,65,38,23,35,1,2,0,,,,,,
C15634,2344.19277,1,0,0,65,38,24,35,1,2,0,,,,,,
C15636,352.736999,1,1833.9,1833.9,65,38,25,35,1,2,0,,,,,,
C15637,1643.215639,0.818182,0,0,65,38,26,35,1,2,0,,,,,,
C15638,1638.42534,1,0,0,65,38,27,35,1,2,0,,,,,,
C15639,855.571897,0.666667,71.13,0,65,38,28,35,1,2,0,,,,,,
C15640,2893.897487,1,18,0,65,38,29,35,1,2,0,,,,,,
C15641,19.766484,0.363636,197.48,0,65,38,30,35,1,2,0,,,,,,
C15642,16304.88925,1,1770.57,0,65,38,31,35,1,2,0,,,,,,
C15643,5825.2877,1,230,230,65,38,32,35,1,2,0,,,,,,
C15644,753.518771,0.636364,1737.87,249.12,65,38,33,35,1,2,0,,,,,,
C15645,40.074484,1,423.37,423.37,65,38,34,35,1,2,0,,,,,,
C15646,765.966137,1,1488.82,1402.35,65,38,35,35,1,2,0,,,,,,
C15647,2594.878719,1,160,160,65,38,36,35,1,2,0,,,,,,
C15648,91.655431,0.363636,1110.01,1110.01,65,38,37,35,1,2,0,,,,,,
C15649,1127.643812,1,14454.98,10454.28,65,38,38,35,1,2,0,,,,,,
C15650,1.874969,0.363636,433.32,0,65,38,39,35,1,2,0,,,,,,
C15651,4241.864828,1,225.08,225.08,65,38,40,35,1,2,0,,,,,,
C15652,287.565501,1,472.32,375,65,38,41,35,1,2,0,,,,,,
C15653,5604.357612,0.909091,0,0,65,38,42,35,1,2,0,,,,,,
C15654,345.75483,1,3125.03,492.71,65,38,43,35,1,2,0,,,,,,
C15655,56.872544,1,748.36,748.36,65,38,44,35,1,2,0,,,,,,
C15656,471.104779,1,0,0,65,38,45,35,1,2,0,,,,,,
C15657,11.944853,0.181818,88.93,88.93,65,38,46,35,1,2,0,,,,,,
C15658,4276.929643,1,298,298,65,38,47,35,1,2,0,,,,,,
C15659,1768.589163,1,63.7,63.7,65,38,48,35,1,2,0,,,,,,
C15660,714.813335,1,1110.42,0,65,38,49,35,1,2,0,,,,,,
C15661,1222.745469,0.363636,0,0,65,38,50,35,1,2,0,,,,,,
C15662,70.794108,0.909091,0,0,65,38,51,35,1,2,0,,,,,,
C15663,67.72881,1,869.48,685.79,65,38,52,35,1,2,0,,,,,,
C15664,1455.904478,0.818182,149,149,65,38,53,35,1,2,0,,,,,,
C15666,309.491763,0.454545,0,0,65,38,54,35,1,2,0,,,,,,
C15667,635.48213,1,1481.24,1160.26,65,38,55,35,1,2,0,,,,,,
C15668,2475.507619,1,569.85,233.04,65,38,56,35,1,2,0,,,,,,
C15669,6976.34614,1,2552.1,2080.01,65,38,57,35,1,2,0,,,,,,
C15670,3767.546906,1,3545.56,1653.36,65,38,58,35,1,2,0,,,,,,
C15671,182.854647,1,1978.87,765.85,65,38,59,35,1,2,0,,,,,,
C15672,14.571059,0.545455,180.5,0,65,38,60,35,1,2,0,,,,,,
C15673,10.035492,1,0,0,64,45,50,44,1,3,2,,,,,,
C15674,2584.617366,1,0,0,64,45,51,44,1,3,2,,,,,,
C15675,3857.278468,1,0,0,64,45,52,44,1,3,2,,,,,,
C15676,374.101774,1,1283.36,1253.36,64,45,53,44,1,3,2,,,,,,
C15677,1696.302382,1,0,0,64,45,54,44,1,3,2,,,,,,
C15678,760.884589,0.833333,2940.79,2644.17,64,45,55,44,1,3,2,,,,,,
C15680,269.406382,1,2629.96,2006.57,64,45,56,44,1,3,2,,,,,,
C15681,2948.966018,1,4129.97,1804.1,64,45,57,44,1,3,2,,,,,,
C15682,130.142888,0.636364,0,0,64,45,58,44,1,3,2,,,,,,
C15683,449.026889,1,313.2,0,64,45,59,44,1,3,2,,,,,,
C15684,2556.292783,1,0,0,64,45,60,44,1,3,2,,,,,,
C15685,3031.933707,1,2000.6,2000.6,64,45,61,44,1,3,2,,,,,,
C15686,26.982025,0.181818,237.6,0,64,45,62,44,1,3,2,,,,,,
C15687,1866.428342,1,3306.06,549,64,45,63,44,1,3,2,,,,,,
C15688,2059.035678,1,0,0,64,45,64,44,1,3,2,,,,,,
C15689,30.395073,1,512.47,512.47,64,45,65,44,1,3,2,,,,,,
C15690,91.266202,0.909091,701.59,701.59,64,45,66,44,1,3,2,,,,,,
C15691,76.673877,0.777778,410.9,0,64,45,67,44,1,3,2,,,,,,
C15692,200.574081,1,675.9,675.9,64,45,68,44,1,3,2,,,,,,
C15693,0,0,350.48,0,64,45,69,44,1,3,2,,,,,,
C15694,1078.3009,1,0,0,64,45,70,44,1,3,2,,,,,,
C15695,633.209696,1,1625.01,1165.36,64,45,71,44,1,3,2,,,,,,
C15696,26.296743,0.545455,417,417,64,45,72,44,1,3,2,,,,,,
C15697,16.727614,0.545455,128,0,64,45,73,44,1,3,2,,,,,,
C15698,882.715792,1,120,0,64,45,74,44,1,3,2,,,,,,
C15699,1540.077454,1,0,0,64,45,75,44,1,3,2,,,,,,
C15700,10495.73934,1,5038.27,1940.88,64,45,76,44,1,3,2,,,,,,
C15701,2182.752161,1,3216.97,2360.3,64,45,77,44,1,3,2,,,,,,
C15702,177.822533,1,0,0,64,45,78,44,1,3,2,,,,,,
C15703,3127.073601,1,4468.44,4432.46,64,45,79,44,1,3,2,,,,,,
C15704,924.170798,1,1663.77,1663.77,64,45,80,44,1,3,2,,,,,,
C15705,750.528885,1,1384.79,886.32,64,45,81,44,1,3,2,,,,,,
C15706,701.135691,1,1004.04,624,64,45,82,44,1,3,2,,,,,,
C15707,21.960773,1,175.45,0,64,45,83,44,1,3,2,,,,,,
C15708,1175.922628,1,14.72,14.72,64,45,84,44,1,3,2,,,,,,
C15709,4612.147149,1,0,0,64,45,85,44,1,3,2,,,,,,
C15710,19.928467,0.727273,310.64,0,64,45,86,44,1,3,2,,,,,,
C15711,26.157304,0.818182,318.41,65,64,45,87,44,1,3,2,,,,,,
C15712,13.99841,0.857143,94.86,0,64,45,88,44,1,3,2,,,,,,
C15713,1594.328636,1,0,0,64,45,89,44,1,3,2,,,,,,
C15714,37.050529,1,367.17,0,64,45,90,44,1,3,2,,,,,,
C15715,844.230511,1,615,336,64,45,91,44,1,3,2,,,,,,
C15716,1228.170181,1,817.94,436.64,64,45,92,44,1,3,2,,,,,,
C15717,1727.699797,1,0,0,64,45,93,44,1,3,2,,,,,,
C15718,1306.735189,1,0,0,64,45,94,44,1,3,2,,,,,,
C15719,5182.092727,1,3183.43,1049.3,64,45,95,44,1,3,2,,,,,,
C15720,756.573198,1,1056.64,683.89,64,45,96,44,1,3,2,,,,,,
C15721,1727.516892,1,624.46,624.46,64,45,97,44,1,3,2,,,,,,
C15722,1441.404242,0.4,0,0,64,45,98,44,1,3,2,,,,,,
C15723,1032.823341,1,1540.06,1395.13,64,45,99,44,1,3,2,,,,,,
C15724,1623.176564,0.909091,0,0,64,45,100,44,1,3,2,,,,,,
C15725,1602.425383,1,0,0,64,45,101,44,1,3,2,,,,,,
C15726,14.593148,1,158.7,0,64,45,102,44,1,3,2,,,,,,
C15727,20.700474,0.857143,94.98,0,64,45,103,44,1,3,2,,,,,,
C15728,3467.619262,1,468.49,278.5,64,45,104,44,1,3,2,,,,,,
C15729,212.84035,1,1944.48,864.38,64,45,105,44,1,3,2,,,,,,
C15730,387.449138,1,253.7,253.7,64,45,106,44,1,3,2,,,,,,
C15731,2901.999862,1,11250.65,10165.88,64,45,107,44,1,3,2,,,,,,
C15732,828.013302,1,126.48,0,64,45,108,44,1,3,2,,,,,,
C15733,884.16375,1,823.52,0,64,45,109,44,1,3,2,,,,,,
C15734,71.186651,0.727273,1500,0,64,45,110,44,1,3,2,,,,,,
C15735,1167.254965,1,499.92,0,64,45,111,44,1,3,2,,,,,,
C15736,6090.22908,1,1583.23,1583.23,64,45,112,44,1,3,2,,,,,,
C15737,2986.070256,1,178.9,74.9,64,45,113,44,1,3,2,,,,,,
